encodings,names
[],23
"[array([-0.07592243,  0.0869729 , -0.01047639, -0.06700949, -0.10383823,
        0.09089754, -0.03122543, -0.06627251,  0.16076431, -0.15087943,
        0.17023644, -0.02392681, -0.31520793, -0.05545293,  0.15533713,
        0.09383269, -0.21170069, -0.10927023, -0.11197293, -0.02346708,
        0.04437512,  0.0312476 , -0.01238608,  0.02783752, -0.10495386,
       -0.29896805, -0.07312696, -0.13039027,  0.0477611 , -0.08715388,
       -0.01441844, -0.01013749, -0.18069956, -0.05787935, -0.04073726,
        0.04595679, -0.12276938, -0.06188845,  0.15216412, -0.07495574,
       -0.11155088, -0.03719451, -0.02087431,  0.20552367,  0.18904169,
        0.04429339,  0.03840292, -0.02496045,  0.16418478, -0.36524385,
        0.06192543,  0.11665383,  0.06333313,  0.10853755,  0.10951102,
       -0.19716127,  0.03098449,  0.17623708, -0.15850337,  0.20147681,
        0.09114686, -0.10876186, -0.0078097 , -0.01780374,  0.24694867,
        0.05345568, -0.11145015, -0.16661653,  0.17289494, -0.12887309,
       -0.09916335,  0.06377377, -0.12697572, -0.22218795, -0.29197258,
        0.06176975,  0.33453301,  0.14158493, -0.20000589, -0.02052901,
       -0.03000984, -0.01720943,  0.10459333,  0.08817154,  0.02535869,
       -0.14270112, -0.15888077,  0.03584628,  0.2484253 , -0.07821128,
        0.01824413,  0.29667202,  0.04682255,  0.00461746,  0.01564384,
        0.06541529, -0.06038564, -0.03537816, -0.14362919,  0.06082404,
        0.06251734, -0.11622415, -0.07472002,  0.14046794, -0.08383916,
        0.21518268, -0.04692297,  0.02470965, -0.04976737, -0.09021295,
       -0.14691991,  0.00752597,  0.18008165, -0.24515592,  0.18654108,
        0.19394635,  0.05812314,  0.12447566, -0.01679398,  0.0894024 ,
        0.02956344, -0.00191155, -0.30349314, -0.11673679,  0.04894679,
        0.02424083, -0.10072521,  0.07398738])]",239
"[array([-5.79122417e-02,  4.05154712e-02,  5.05912714e-02, -1.07935846e-01,
       -1.17205247e-01, -2.30341088e-02,  2.00085081e-02, -4.60594445e-02,
        1.01901494e-01, -1.10365674e-01,  1.46069527e-01, -2.06817593e-02,
       -3.22667480e-01, -1.30264997e-01,  8.35227072e-02,  1.50333583e-01,
       -8.10832381e-02, -1.57588005e-01, -1.76853895e-01, -1.72902852e-01,
       -1.53171690e-02,  1.86556987e-02, -9.13815126e-02,  1.25542674e-02,
       -1.11209437e-01, -2.77490765e-01, -7.41421059e-02, -8.17197412e-02,
       -3.15543488e-02, -1.43708676e-01,  1.07356813e-03,  5.41178696e-02,
       -1.54506147e-01, -9.34408829e-02, -1.11182276e-02,  1.52773540e-02,
       -9.99167636e-02, -7.13417009e-02,  1.86545432e-01,  3.63349468e-02,
       -1.76852599e-01, -4.47559841e-02,  8.90055522e-02,  2.64118761e-01,
        1.86471149e-01,  3.31014395e-04,  4.71768156e-02,  3.16478945e-02,
        1.65896043e-01, -2.71873534e-01,  2.57092156e-03,  1.32968426e-01,
        1.61820382e-01,  1.13802284e-01,  8.20844769e-02, -1.28613845e-01,
        6.25850707e-02,  1.35563940e-01, -2.79212713e-01,  1.15709588e-01,
        1.15679830e-01, -2.30536208e-01, -9.27146226e-02, -5.82099222e-02,
        2.56320268e-01,  6.69446141e-02, -1.32352874e-01, -1.02845594e-01,
        2.09333226e-01, -1.80258214e-01, -5.50865829e-02,  5.14707826e-02,
       -1.05548650e-01, -1.67118058e-01, -2.91043222e-01,  7.51062930e-02,
        3.64611417e-01,  2.20296323e-01, -1.82140604e-01, -1.24825919e-02,
       -7.25613013e-02,  5.70624974e-03,  1.11971430e-01,  7.33074248e-02,
       -4.50169146e-02,  8.55118036e-03, -4.53485288e-02,  3.06396503e-02,
        1.98681697e-01,  4.16769460e-03, -3.55391353e-02,  2.20202073e-01,
        7.70424157e-02,  3.10484059e-02,  4.74705808e-02, -1.88120920e-02,
       -5.15638366e-02, -9.52662900e-02, -9.24268141e-02,  7.69225806e-02,
       -2.69130133e-02, -2.01495558e-01,  4.04025130e-02,  2.53083296e-02,
       -6.37494475e-02,  2.24778324e-01,  1.84404179e-02,  3.04492190e-02,
       -1.44261017e-01, -2.53193756e-03, -9.64923874e-02, -1.29552875e-02,
        1.39867097e-01, -2.60463089e-01,  1.72705501e-01,  1.97610408e-01,
        2.04403270e-02,  1.14895053e-01,  3.72334644e-02,  7.81764835e-02,
       -3.85134295e-02, -9.55689475e-02, -1.36536136e-01, -1.15972705e-01,
        7.84853548e-02, -3.39814946e-02,  1.34713739e-01,  6.31134734e-02])]",24
"[array([-0.01458007,  0.06375229, -0.01311134, -0.07336234, -0.14867127,
       -0.00900465,  0.03384833, -0.09164008,  0.08319779, -0.11807707,
        0.15520544, -0.12952267, -0.28147551, -0.08926672, -0.026391  ,
        0.08928873, -0.15627177, -0.18524103, -0.11808248, -0.13002087,
        0.02508496,  0.11973868, -0.04889442, -0.01310726, -0.12986168,
       -0.34082767, -0.06866592, -0.11752234,  0.12345359, -0.11050247,
       -0.05823899,  0.11926193, -0.12575725, -0.04562011,  0.03721802,
        0.06595248, -0.03947784, -0.08685146,  0.11038545,  0.09153175,
       -0.1882541 , -0.01208463, -0.01359564,  0.32748801,  0.17526829,
        0.03929397, -0.0399661 , -0.03611025,  0.08283682, -0.28360909,
        0.16619696,  0.16216427,  0.1592672 ,  0.08195687,  0.08331393,
       -0.16291192,  0.02064418,  0.03991097, -0.19720183,  0.07116123,
        0.09718387, -0.11170681, -0.02252417, -0.07471105,  0.09659055,
        0.03549558, -0.08661618, -0.03539544,  0.1495343 , -0.20902394,
       -0.06739283,  0.01445768, -0.05907317, -0.12924296, -0.24834345,
        0.04375159,  0.39241451,  0.22336872, -0.22029494, -0.0554379 ,
       -0.03891998,  0.01398916,  0.16716054,  0.04540126, -0.08900681,
       -0.05243342, -0.14083448,  0.01445385,  0.14523932, -0.08750632,
       -0.09288651,  0.24700113, -0.01116085,  0.01001456,  0.10032801,
        0.06804176, -0.08360552, -0.03541974, -0.01138137, -0.0151941 ,
        0.14313906, -0.22907928, -0.09442301,  0.1187676 , -0.1551615 ,
        0.22173233,  0.014907  ,  0.00253797,  0.0390446 , -0.07334168,
       -0.05157886, -0.03080327,  0.1878345 , -0.22489181,  0.14470461,
        0.22835957, -0.01601917,  0.20425323,  0.03993607,  0.04352058,
       -0.02850794, -0.14885621, -0.17407826, -0.18139312,  0.03567405,
        0.02770975, -0.03971735,  0.05238987])]",240
"[array([-0.05214698, -0.00462286,  0.0043576 , -0.12828763, -0.09626681,
       -0.14384907, -0.00951928, -0.04717246,  0.12701288, -0.0454581 ,
        0.24159302, -0.11436167, -0.2576248 , -0.10732733, -0.07661729,
        0.07734714, -0.13585968, -0.12516335, -0.0817432 , -0.11784018,
        0.03923777,  0.01587273,  0.09414091,  0.10482169,  0.0036783 ,
       -0.3423045 , -0.1133585 , -0.13471372,  0.06510017, -0.1082073 ,
       -0.01433106,  0.1412697 , -0.12061907, -0.11491365,  0.06351741,
        0.12598419,  0.01404813, -0.04361814,  0.2441778 , -0.01859483,
       -0.1032097 ,  0.06642451,  0.04716289,  0.33677453,  0.13043366,
        0.04261057,  0.03105248,  0.00757406,  0.13090366, -0.19607459,
        0.12429955,  0.18678816,  0.1966176 , -0.0212909 ,  0.13483013,
       -0.13510361,  0.00328821,  0.17515366, -0.16469245,  0.10777347,
        0.08466331, -0.0255241 , -0.04245798, -0.12093811,  0.15649758,
        0.09020758, -0.13034409, -0.09687933,  0.18087247, -0.12106111,
       -0.03808666,  0.06330135, -0.18326414, -0.09130418, -0.12988906,
        0.05419026,  0.38825142,  0.08613421, -0.17487673,  0.00313588,
       -0.07613691, -0.02423437, -0.02492983, -0.04294522, -0.15283895,
        0.02359238, -0.17985389,  0.02459691,  0.10695146, -0.00278459,
       -0.04529817,  0.16925417,  0.00112239,  0.05591728,  0.09301852,
        0.00237505, -0.09571224, -0.00856627, -0.19321433,  0.04189137,
        0.02712034, -0.2453599 , -0.09285349, -0.0029993 , -0.15262815,
        0.07581596, -0.02641761, -0.03044623, -0.11089986,  0.06587984,
       -0.10977091,  0.01740153,  0.17726074, -0.23222053,  0.19524366,
        0.17838126,  0.11355007,  0.14622577,  0.04754944,  0.03900295,
        0.02068926, -0.09470063, -0.10622799, -0.16084936,  0.02016473,
        0.04172922,  0.04244272,  0.06324874])]",241
"[array([-1.37798503e-01,  7.32595548e-02,  7.38249868e-02, -1.87714584e-02,
       -2.64675394e-02, -8.42249393e-02, -5.34728169e-03, -7.38499016e-02,
        1.83946490e-01, -1.40834406e-01,  2.07017809e-01, -1.40828177e-01,
       -2.46073827e-01, -3.12968083e-02, -5.60301356e-03,  1.32955179e-01,
       -1.37803867e-01, -9.90830511e-02, -7.00861439e-02, -1.48737326e-01,
        1.15786307e-01,  5.84619604e-02, -3.63785550e-02, -1.32519174e-02,
       -1.64687544e-01, -3.61535609e-01, -5.53285070e-02, -1.18408985e-01,
        8.86768699e-02, -1.19482316e-01,  2.32823193e-04, -2.89225560e-02,
       -1.25820532e-01, -9.08251405e-02,  4.31366935e-02,  9.66712683e-02,
       -1.84203237e-02, -3.94100435e-02,  1.68553576e-01,  7.52626546e-03,
       -1.68348461e-01,  6.91543426e-03,  6.65048659e-02,  3.51034641e-01,
        1.33805335e-01,  1.26224563e-01, -9.99746099e-03, -1.08918138e-01,
        1.50320232e-01, -2.38242820e-01,  4.64519039e-02,  1.09035544e-01,
        3.24097835e-02,  4.11674418e-02,  2.02012420e-01, -1.36186525e-01,
        1.50405988e-02,  6.73413575e-02, -2.22573951e-01,  1.07658826e-01,
        1.23071708e-01,  4.22894135e-02,  8.59123096e-03, -5.75028844e-02,
        2.16775492e-01,  9.80527047e-03, -1.43679693e-01, -3.68212461e-02,
        1.39576226e-01, -1.96467623e-01, -4.03109789e-02,  2.48471741e-03,
       -8.34867284e-02, -1.47092044e-01, -3.38644028e-01, -1.46311838e-02,
        4.55942899e-01,  1.01272143e-01, -1.17791601e-01,  2.94892900e-02,
        6.90820534e-03, -4.60764244e-02,  1.57021850e-01,  9.16806981e-02,
       -8.73773545e-02,  2.40083933e-02, -3.64702903e-02,  4.69672307e-02,
        1.84745371e-01,  1.49979591e-02, -2.29089241e-02,  1.88564762e-01,
       -4.06294167e-02, -1.35039538e-03, -3.70200723e-04,  4.65771742e-02,
       -2.16819108e-01, -5.91793135e-02, -1.04258887e-01, -6.89508393e-02,
        8.96051228e-02, -1.07769959e-01,  3.58882546e-02,  1.71813324e-01,
       -2.50793368e-01,  1.67932510e-01, -1.17527880e-02, -1.09677669e-02,
       -1.16410945e-03,  1.04237556e-01, -1.07905954e-01,  6.35880698e-03,
        1.29777253e-01, -2.26882443e-01,  1.39893517e-01,  2.36167893e-01,
        4.47837412e-02,  8.98152590e-02,  4.38731797e-02, -3.45092863e-02,
        2.10136827e-02,  8.24204534e-02, -1.90557897e-01, -1.12303481e-01,
       -8.24085027e-02, -1.82069503e-02,  4.86719906e-02,  3.41796540e-02])]",242
"[array([-0.10644186,  0.06050205,  0.01436122, -0.13623372, -0.13777287,
       -0.06367216,  0.04849944, -0.02366984,  0.15234202, -0.04284864,
        0.10649651,  0.03876283, -0.23200034, -0.07823156, -0.00502436,
        0.12947349, -0.13217127, -0.13821942, -0.0868694 , -0.10044043,
        0.05659698,  0.00636347, -0.04865561,  0.02379565, -0.09274676,
       -0.22743714, -0.09531367, -0.08609322,  0.05734722, -0.02885852,
        0.08970678,  0.13028388, -0.10386351, -0.04521176,  0.02291762,
        0.05244066, -0.06132164, -0.09289602,  0.19254705, -0.00067509,
       -0.15884091, -0.07461404,  0.03591226,  0.29557312,  0.13983576,
       -0.02439152,  0.09230036, -0.03042786,  0.08970474, -0.23696609,
        0.0527477 ,  0.14912015,  0.03875329,  0.06212967,  0.06116055,
       -0.16416438,  0.13180052,  0.07921829, -0.26896283,  0.0733294 ,
        0.09213451, -0.18222162, -0.12960456, -0.06282225,  0.18580306,
        0.11514315, -0.08319949, -0.18942034,  0.21527998, -0.1865529 ,
       -0.07319829,  0.04243042, -0.14523003, -0.09858069, -0.2965937 ,
       -0.00960392,  0.35806656,  0.21620463, -0.13092852,  0.06673691,
       -0.10220502,  0.04335262,  0.11907111,  0.05456849, -0.1162614 ,
        0.00800477, -0.13616826,  0.01639949,  0.15364687, -0.02935161,
       -0.09317246,  0.17271245,  0.10163523, -0.04207528,  0.04771147,
       -0.00927534, -0.03805727, -0.06713972, -0.11584626, -0.03151875,
        0.11410906, -0.16391174,  0.01453051,  0.11768659, -0.14362943,
        0.16689606,  0.02019894,  0.03509361, -0.07460909, -0.03194979,
       -0.14293028, -0.01110738,  0.17457934, -0.14221483,  0.18079232,
        0.17759022,  0.04115013,  0.11472263,  0.12093605,  0.07799294,
       -0.06644415, -0.10638652, -0.11466099, -0.05980754,  0.03791929,
        0.02677717,  0.09786269,  0.08238687])]",243
"[array([-0.02480926,  0.12375768,  0.16429037, -0.08847957, -0.14711821,
        0.02118199, -0.05324584, -0.05063478,  0.14981087, -0.1081935 ,
        0.20386378, -0.01194665, -0.26315176,  0.08274068,  0.02007867,
        0.11410837, -0.18510854, -0.09920453, -0.0216574 ,  0.03442593,
        0.00896618,  0.08650839, -0.00150623,  0.05981617, -0.07248289,
       -0.43471941, -0.08203185,  0.03034015, -0.00431671, -0.05007409,
       -0.0580345 ,  0.10367232, -0.20938377,  0.0181073 ,  0.04663702,
        0.15553951, -0.04684157, -0.10540247,  0.10960597,  0.06303252,
       -0.26419944, -0.02263468,  0.00510727,  0.27309343,  0.20429054,
        0.05329691,  0.03509416, -0.08726702,  0.07439483, -0.26960069,
        0.08229842,  0.20048153,  0.05486773,  0.04857526, -0.00453148,
       -0.16937472, -0.01349949,  0.05421947, -0.16620211,  0.01540012,
        0.13158052, -0.1344306 ,  0.0882373 , -0.11801481,  0.25261128,
        0.098789  , -0.15235721, -0.15786728,  0.12923411, -0.21127675,
       -0.08201182,  0.02857791, -0.13707648, -0.17105967, -0.30690295,
        0.04203068,  0.39072815,  0.13751242, -0.16273916, -0.00776594,
       -0.13108589, -0.01828375,  0.07566768,  0.22009782,  0.04075469,
       -0.00393242, -0.09053215,  0.04359061,  0.29609227, -0.07514792,
       -0.02870204,  0.26079604, -0.01214034,  0.02575488, -0.00384116,
        0.05942068, -0.07818536,  0.03788039, -0.14005177,  0.07067318,
       -0.10989331, -0.06856199, -0.04807844,  0.18750413, -0.22532658,
        0.14534041, -0.00852378, -0.04828782,  0.06866716, -0.0210518 ,
       -0.13808823, -0.18190269,  0.15106526, -0.33448318,  0.16852084,
        0.21092764,  0.0547444 ,  0.16939773,  0.0228563 ,  0.15764852,
        0.05328117, -0.08381981, -0.15111125, -0.06236703,  0.036458  ,
       -0.00366334, -0.02858635,  0.02319525])]",245
"[array([-1.49319232e-01,  1.14855252e-01,  2.22937055e-02, -5.55321053e-02,
       -6.86029112e-03,  3.21864747e-02, -3.98345962e-02, -2.66218875e-02,
        1.80448249e-01, -8.73260722e-02,  2.01809525e-01,  6.48640990e-02,
       -2.06822693e-01, -1.54896015e-02, -1.07860841e-01,  1.53325170e-01,
       -8.93360823e-02, -1.59884095e-01, -9.85474065e-02, -1.28901079e-01,
       -2.62950733e-02,  7.16212690e-02,  1.23468705e-03,  3.72257382e-02,
       -1.27980188e-01, -3.07068914e-01, -2.62312852e-02, -8.82030502e-02,
       -2.90614553e-02, -9.51144174e-02, -2.18933336e-02,  5.35516962e-02,
       -1.71377599e-01,  2.83785164e-04,  4.90378141e-02,  1.27458826e-01,
       -5.43726683e-02, -4.88897078e-02,  2.06122503e-01,  8.86508077e-02,
       -7.44127482e-02,  6.25263825e-02,  8.49157125e-02,  3.32261503e-01,
        2.10280538e-01,  4.88184094e-02, -1.35713443e-03, -1.01389691e-01,
        1.50836274e-01, -2.22696230e-01,  8.94917622e-02,  1.22970082e-01,
        1.19321674e-01,  9.45176259e-02,  1.01187587e-01, -1.39821962e-01,
        7.21323863e-03,  6.44376427e-02, -1.52504668e-01, -2.37261341e-03,
       -4.84331436e-02,  4.52957526e-02, -1.05448559e-01, -1.16888046e-01,
        1.85461894e-01,  1.48308322e-01, -1.16405651e-01, -1.36420578e-01,
        1.97489813e-01, -1.49500906e-01, -7.02729970e-02,  6.97735921e-02,
       -1.06182173e-01, -1.42966866e-01, -1.69703469e-01,  1.07884184e-01,
        4.02255535e-01,  1.64258838e-01, -1.35190055e-01,  2.98772454e-02,
        1.20303836e-02, -1.07290708e-01, -8.58480576e-03,  5.06203547e-02,
       -1.33902729e-01, -7.50104785e-02, -6.86721783e-03,  1.85222365e-02,
        2.23441362e-01,  9.13012177e-02, -1.03578545e-01,  9.81025845e-02,
       -1.81115232e-03,  5.98539226e-03,  2.86692418e-02,  3.69882695e-02,
       -1.34036437e-01,  3.89972404e-02, -1.60685703e-01, -8.09268281e-02,
       -1.35077164e-02, -6.39699176e-02, -4.04239111e-02,  1.13526806e-01,
       -1.69184744e-01,  1.68578446e-01, -2.10637860e-02, -4.08205129e-02,
        2.14368366e-02,  1.27876401e-01, -1.08702108e-01, -6.95796777e-03,
        1.11303329e-01, -2.17179865e-01,  2.06345662e-01,  1.34262010e-01,
        4.40679677e-02,  1.18698508e-01,  8.92751813e-02,  8.45023170e-02,
        3.42651941e-02,  7.20268413e-02, -1.90381914e-01, -1.50893554e-01,
        3.87024470e-02, -2.19416507e-02,  7.20646530e-02,  2.87366994e-02])]",246
"[array([-0.11125886,  0.14929383,  0.02614478, -0.05498507, -0.07218188,
       -0.01751867, -0.09200701, -0.10288475,  0.14755689, -0.01035837,
        0.24495803,  0.006239  , -0.28130037, -0.02808157, -0.01062806,
        0.02180271, -0.00315804, -0.17914549, -0.04895666, -0.04135238,
        0.01839283,  0.05842909, -0.00940318,  0.07278593, -0.1166113 ,
       -0.29873168, -0.07306253, -0.15962669,  0.00651276, -0.18044129,
       -0.03551504,  0.01426754, -0.16318507, -0.1052234 ,  0.06895417,
        0.11390305, -0.11654385, -0.08421865,  0.24327363,  0.04337875,
       -0.10208765, -0.00416469,  0.04571618,  0.33893365,  0.12637991,
        0.01883291,  0.04371361, -0.08565205,  0.16071007, -0.27271369,
        0.13119934,  0.18964566,  0.212401  ,  0.11457407,  0.12929861,
       -0.14632124,  0.06370159,  0.05067421, -0.21850896,  0.10840823,
        0.10025983,  0.03020493, -0.09515521, -0.10676803,  0.25344902,
        0.13137533, -0.10955871, -0.10913237,  0.1181035 , -0.14630654,
       -0.10814497,  0.17565925, -0.14654914, -0.16918515, -0.16469128,
        0.07378472,  0.33922866,  0.14551686, -0.19044767, -0.00324284,
       -0.08202794, -0.04453668, -0.03060193, -0.03067707, -0.06820874,
       -0.0241861 , -0.0603714 ,  0.02307095,  0.26484457,  0.00674296,
       -0.03553278,  0.18215005,  0.04074588,  0.06600405,  0.06637418,
        0.04694962, -0.06628262, -0.07990175, -0.10487785, -0.0052638 ,
        0.00224276, -0.0726334 , -0.04125167,  0.10027263, -0.20880145,
        0.15591158,  0.01126791, -0.02162616,  0.00512138,  0.01084504,
       -0.11128263, -0.05255346,  0.16006106, -0.30567405,  0.22766478,
        0.09386399,  0.06720145,  0.03716917, -0.0101756 ,  0.00233852,
        0.00758487, -0.0331079 , -0.166438  , -0.14605378,  0.04170439,
       -0.00988943, -0.04742045, -0.00976715])]",25
"[array([-9.09693241e-02,  8.91744569e-02,  9.16860402e-02, -1.03840455e-02,
       -8.48537534e-02, -2.62409747e-02, -6.78674951e-02, -3.12151834e-02,
        1.09682553e-01, -4.62139510e-02,  1.79639488e-01, -8.03371985e-03,
       -2.73942739e-01, -8.50796048e-03, -7.81180384e-03,  9.29801837e-02,
       -1.27195835e-01, -2.21091345e-01, -3.60057503e-02, -1.07938588e-01,
        3.17620821e-02,  4.01780531e-02, -7.12625906e-02,  3.99872921e-02,
       -2.30755672e-01, -3.03541690e-01, -6.78122491e-02, -1.17450133e-01,
        2.23861821e-02, -1.05699003e-01, -5.30216359e-02,  1.04498183e-02,
       -1.47341758e-01, -4.04789783e-02,  5.51708601e-03,  9.43646133e-02,
       -2.94432975e-05, -1.27948731e-01,  2.16381028e-01,  2.07870081e-02,
       -1.59786031e-01,  4.03055251e-02,  7.76391029e-02,  3.09215218e-01,
        1.68072209e-01, -3.73664014e-02,  1.29804909e-01, -2.92906594e-02,
        1.85900286e-01, -2.98851877e-01,  1.39890134e-01,  1.57423392e-01,
        1.19894855e-01,  1.13522947e-01,  1.08172312e-01, -1.97917581e-01,
       -2.14147493e-02,  2.01899067e-01, -1.52595386e-01,  1.31216273e-01,
        5.59612736e-02,  1.80317201e-02, -2.22290587e-02, -6.67570159e-02,
        2.06648067e-01,  5.37775867e-02, -1.34421557e-01, -9.19053331e-02,
        1.78983897e-01, -1.03187568e-01, -1.21977948e-01,  5.89684956e-02,
       -1.36689782e-01, -1.48387581e-01, -3.47063303e-01,  1.51890025e-01,
        3.95092219e-01,  1.21136352e-01, -1.44397572e-01,  1.27730846e-01,
       -3.57563347e-02, -1.24729108e-02, -1.19292019e-02,  4.43255603e-02,
       -1.09680362e-01,  5.64413592e-02, -1.19116127e-01,  1.04605414e-01,
        2.55106956e-01,  8.80369246e-02, -2.34951787e-02,  1.68154448e-01,
        2.93259621e-02,  3.84262428e-02,  8.97072330e-02,  1.69222564e-01,
       -1.02938771e-01, -8.73090625e-02, -1.16195783e-01,  2.28541195e-02,
        1.17995463e-01, -8.83152336e-02, -4.20664474e-02,  1.40016496e-01,
       -2.13302284e-01,  1.72618434e-01, -2.32024491e-02, -8.64516106e-03,
       -7.54800439e-02,  6.20377483e-03, -6.30346835e-02,  7.90172741e-02,
        1.45686269e-01, -2.93501019e-01,  1.33867055e-01,  1.33066252e-01,
        5.91391176e-02,  1.28774747e-01,  6.10446036e-02, -5.21347821e-02,
       -4.83312178e-03, -6.45170957e-02, -2.15295449e-01, -1.33703798e-01,
        4.09112945e-02,  1.06430333e-03,  3.67721468e-02,  1.40056655e-01])]",26
"[array([-7.17722625e-02,  8.72694850e-02,  4.54534702e-02, -1.60430260e-02,
        7.81842414e-03,  9.16050449e-02, -6.69723451e-02, -2.17885291e-03,
        1.36359990e-01, -5.24300039e-02,  1.80645466e-01,  6.25649616e-02,
       -2.79980898e-01, -1.83148577e-03, -3.45246941e-02,  1.19390354e-01,
       -1.35266393e-01, -1.44844741e-01, -1.01010300e-01,  1.39158405e-03,
        5.60493357e-02,  2.87699774e-02, -1.11206376e-04,  1.32252788e-03,
       -1.87949650e-02, -2.88642704e-01, -9.34886858e-02, -7.89877102e-02,
        6.15279935e-03, -6.75735921e-02, -3.30972522e-02, -6.59918189e-02,
       -1.69275314e-01, -2.82946192e-02, -1.00695845e-02,  6.54759184e-02,
       -1.09569065e-01, -9.42695290e-02,  2.43637323e-01,  3.59050520e-02,
       -1.57984301e-01,  1.13810804e-02,  2.31759213e-02,  2.75906056e-01,
        1.88141629e-01,  6.78379387e-02, -2.25841310e-02, -3.00978664e-02,
        1.41983733e-01, -3.18445683e-01,  1.06004670e-01,  1.85252324e-01,
        1.57140970e-01,  1.79645061e-01, -8.53510853e-03, -1.95182279e-01,
        4.98371646e-02,  1.46121576e-01, -1.87318400e-01,  9.93954316e-02,
        1.26201343e-02, -1.29766449e-01, -6.46527950e-03, -8.66342410e-02,
        2.31144994e-01,  1.30680859e-01, -1.67969152e-01, -1.97839469e-01,
        1.67162687e-01, -8.61183628e-02, -7.14688003e-02,  8.15755650e-02,
       -1.43204793e-01, -1.76920682e-01, -2.58976877e-01,  8.67739841e-02,
        3.57020468e-01,  9.08216462e-02, -1.31226286e-01, -6.22863974e-03,
       -1.01255991e-01, -6.90889880e-02, -7.34956563e-02,  8.76618326e-02,
       -5.75014688e-02, -3.13819535e-02, -1.11241072e-01, -1.09965326e-02,
        2.18832791e-01, -1.31600639e-02, -6.74403459e-02,  1.87350601e-01,
       -2.66233459e-02,  6.69358373e-02,  1.78548116e-02,  1.55450225e-01,
       -6.77325353e-02,  1.11453626e-02, -1.62804633e-01,  1.80358142e-02,
       -7.07937777e-03, -1.25306696e-01, -3.52459364e-02,  8.94655213e-02,
       -1.34109631e-01,  2.15979606e-01, -1.04487939e-02,  4.10628580e-02,
       -8.25310312e-03, -4.74710651e-02, -1.50546357e-01,  4.39959615e-02,
        2.00146869e-01, -2.50604063e-01,  2.66267449e-01,  1.58593252e-01,
        1.35937020e-01,  1.08433500e-01,  1.06149860e-01,  8.94594043e-02,
       -2.73741279e-02, -5.40622659e-02, -3.25781494e-01, -1.08737677e-01,
        2.91398652e-02,  3.57893407e-02,  1.99446809e-02,  1.20576352e-01])]",27
"[array([-0.04935424,  0.07732634,  0.06710896, -0.02757968, -0.10522097,
       -0.02345012, -0.05736894, -0.11164637,  0.1551144 ,  0.00412105,
        0.2039334 ,  0.00222212, -0.28379604, -0.01305161, -0.03604615,
        0.11747722, -0.21284603, -0.07625517, -0.03433293, -0.04538308,
        0.05787924,  0.07820693,  0.07981769,  0.11444145, -0.08529568,
       -0.25832909, -0.0633982 , -0.04476834,  0.05973111, -0.13508043,
        0.03599692,  0.02245308, -0.18110774,  0.01706055, -0.01817224,
        0.04664853, -0.07144346, -0.11823653,  0.24010606,  0.03201516,
       -0.19029143, -0.02241605,  0.00722045,  0.22732911,  0.16947696,
        0.03043218,  0.02894529, -0.11532153,  0.13418829, -0.3081477 ,
        0.10452216,  0.17726047,  0.06358674,  0.06238065, -0.0061532 ,
       -0.23450953,  0.02831728,  0.15620261, -0.16472748,  0.11497319,
        0.06127436, -0.08493106,  0.06322271,  0.03250386,  0.18653397,
        0.03734033, -0.13184915, -0.05424046,  0.08512468, -0.14985889,
       -0.07672022,  0.14088114, -0.06078953, -0.22172432, -0.34318784,
        0.0309995 ,  0.45962694,  0.05357761, -0.18840179, -0.00757738,
       -0.08510133, -0.02570878,  0.05993741,  0.10214788, -0.1420085 ,
       -0.01524484, -0.18986708,  0.03413626,  0.2382988 , -0.00474198,
       -0.02890579,  0.33810633,  0.0968253 ,  0.0655368 ,  0.06919589,
        0.16419409, -0.00996487, -0.03221606, -0.08345721,  0.02081918,
        0.0598228 , -0.12159711, -0.03402585,  0.05871475, -0.24627666,
        0.19800133,  0.06944343, -0.05573098, -0.00620163, -0.04955768,
       -0.13205291, -0.01108848,  0.2048157 , -0.3305831 ,  0.18080893,
        0.18114072,  0.11132405,  0.20551574,  0.01764546,  0.10333548,
       -0.0480123 , -0.13533764, -0.05801398, -0.0472253 ,  0.05600882,
       -0.00416101,  0.04955221,  0.09367935])]",28
